DateTime,dining_room_temp,living_room_temp,forecast_temp,dinning_room_CO2,living_room_CO2,dining_room_humidity,living_room_humidity,Lighting_dinning_room,Lighting_room,precipitacion,wind,outdoor_temp,outdoor_humidity,Day_Of_Week
15-03-2012 15:30,21.5493,20.8187,16,208.885,208.587,45.9973,46.352,29.7427,38.076,0,2.498,18.9587,59.2533,4
15-03-2012 15:45,21.5587,20.8373,16,208.181,207.723,46.184,46.5627,31.224,32.6707,0,1.97133,18.764,59.5787,4
15-03-2012 16:00,21.584,20.8347,16,207.104,207.733,46.3813,46.8133,22.2067,27.9253,0,2.032,18.6033,59.9013,4
15-03-2012 16:15,21.5627,20.8013,15.2667,206.901,208.096,46.4987,47.008,20.8227,23.3413,0,1.89933,18.4393,60.2,4
15-03-2012 16:30,21.544,20.792,15,205.621,207.723,46.5173,47.2453,20.4807,23.44,0,1.94733,18.2627,60.304,4
15-03-2012 16:45,21.508,20.732,15,205.493,207.552,46.568,47.5253,20.9213,22.6667,0,1.382,18.098,60.4747,4
15-03-2012 17:00,21.436,20.676,15,205.781,207.883,46.6747,47.6827,20.6433,23.44,0,1.56467,17.9173,60.8907,4
15-03-2012 17:15,21.3613,20.628,15,205.92,208,46.8347,47.76,20.7413,22.8827,0,1.77333,17.6773,61.608,4
15-03-2012 17:30,21.2613,20.5493,15,205.835,207.979,47.0907,47.7947,20.8227,23.0747,0,1.622,17.472,62.4133,4
15-03-2012 17:45,21.164,20.454,15,204.544,207.36,47.3227,47.9973,19.6207,23.5213,0,0.963333,17.2827,62.8773,4
15-03-2012 18:00,21.0627,20.36,15,206.037,207.861,47.6053,48.2587,11.524,21.3227,0,0.844,17.1053,63.6533,4
15-03-2012 18:15,20.9653,20.2733,14.2667,205.195,208.277,47.9627,48.392,11.5073,12.598,0,0.931333,16.9207,64.456,4
15-03-2012 18:30,20.844,20.1627,14,206.091,208.043,48.2773,48.64,11.328,14.2893,0,0.908667,16.7213,65.064,4
15-03-2012 18:45,20.7307,20.0473,14,206.229,208.203,48.56,48.8453,11.524,13.1027,0,0.358,16.4993,65.5947,4
15-03-2012 19:00,20.62,19.9367,13.4667,205.92,208.523,48.728,48.9307,11.328,13.1027,0,0.114667,16.318,66.0533,4
15-03-2012 19:15,20.512,19.856,13,207.061,208.181,48.912,49.0907,11.6053,12.7773,0,0.106667,16.138,66.6827,4
15-03-2012 19:30,20.3933,19.7567,13,205.813,208.629,49.1013,49.2693,11.426,14.3867,0,0.036,15.9873,66.9307,4
15-03-2012 19:45,20.278,19.6433,13,207.115,209.44,49.1893,49.288,11.524,13.2653,0,0,15.8333,67.1573,4
15-03-2012 20:00,20.172,19.52,13,206.848,208.992,49.1973,49.4,11.6867,12.94,0,0.036,15.6733,67.52,4
15-03-2012 20:15,20.0567,19.4367,13,206.805,208.885,49.232,49.4747,11.5407,12.2727,0,0.124,15.54,68.0933,4
15-03-2012 20:30,19.9253,19.338,13,207.232,209.152,48.9893,49.488,11.6053,13.6227,0,0.277333,15.404,68.9067,4
15-03-2012 20:45,19.812,19.22,13,206.624,209.024,48.9707,49.52,11.524,13.0213,0,0.196667,15.272,69.2613,4
15-03-2012 21:00,19.692,19.1167,12.8667,206.944,209.013,48.984,49.616,11.5407,12.9553,0,0,15.1407,69.4133,4
15-03-2012 21:15,19.5873,18.9793,12.4,207.147,209.44,48.9733,49.7653,11.524,13.1027,0,0.0773333,15.0093,69.4987,4
15-03-2012 21:30,19.46,18.8913,12,206.784,209.696,48.6373,49.744,11.6053,13.0213,0,0.127333,14.8713,69.504,4
15-03-2012 21:45,19.342,18.7913,12,207.339,211.488,48.3307,49.7467,11.524,11.5073,0,0.0746667,14.75,69.24,4
15-03-2012 22:00,19.2353,18.6867,11.3333,207.851,213.216,48.1013,49.688,11.524,13.8493,0,0.0726667,14.5993,69.008,4
15-03-2012 22:15,19.1,18.58,10,208.149,213.568,47.92,49.6933,11.7847,13.8013,0,0.052,14.4087,68.7973,4
15-03-2012 22:30,18.9687,18.44,9.73333,210.069,214.837,47.344,49.576,11.6053,13.5907,0,0.044,14.234,68.8453,4
15-03-2012 22:45,18.8733,18.3333,9,210.432,213.824,47.6373,49.7333,11.4427,12.4993,0,0,14.0847,68.7707,4
15-03-2012 23:00,18.7487,18.2247,8.93333,210.656,213.163,47.6213,49.792,11.524,13.736,0,0,13.9373,68.7387,4
15-03-2012 23:15,18.6267,18.0773,8.06667,210.72,214.251,46.968,49.6747,11.6867,13.3467,0,0.233333,13.77,68.896,4
15-03-2012 23:30,18.5293,17.98,8,210.603,213.856,47.0987,49.7893,11.6053,13.5907,0,0,13.63,68.4053,4
15-03-2012 23:45,18.4027,17.862,8,210.848,213.579,46.7173,49.752,11.524,13.378,0,0,13.4147,68.0667,4
16-03-2012 00:00,18.2813,17.766,8,211.104,214.72,46.272,49.68,11.5887,13.3627,0,0,13.212,67.68,4
16-03-2012 00:15,18.1533,17.6153,8,211.211,214.176,46.168,49.6,11.866,13.184,0,0,13.0447,67.6347,5
16-03-2012 00:30,18.0213,17.516,8,212.181,215.435,46.3547,49.5813,11.524,13.5093,0,0,12.864,68.024,5
16-03-2012 00:45,17.8933,17.42,8,212,215.115,46.104,49.5573,11.4427,12.7927,0,0,12.74,67.768,5
16-03-2012 01:00,17.7953,17.312,8,211.947,215.328,46.0133,49.5333,11.426,14.1267,0,0,12.6067,67.4987,5
16-03-2012 01:15,17.67,17.1813,8,213.024,216.725,45.912,49.504,11.6867,13.5907,0,0,12.4273,67.216,5
16-03-2012 01:30,17.5487,17.0573,8,212.587,216,45.768,49.4187,11.6053,13.428,0,0,12.294,66.544,5
16-03-2012 01:45,17.4327,16.9153,7.06667,212.651,214.496,45.464,49.36,11.7847,13.5093,0,0.113333,12.1653,65.6107,5
16-03-2012 02:00,17.3387,16.78,7,211.659,213.451,45.2187,49.2747,11.5073,13.5093,0,0,12.0033,65.032,5
16-03-2012 02:15,17.1967,16.6573,7,210.379,212.096,45.2693,49.2507,11.964,13.184,0,0,11.836,64.5467,5
16-03-2012 02:30,17.072,16.53,6.26667,210.165,211.477,45.128,49.1707,11.524,13.428,0,0,11.6933,64.2693,5
16-03-2012 02:45,16.9487,16.384,6,209.621,211.584,44.968,49.0347,11.6867,13.8347,0,0,11.5667,63.6053,5
16-03-2012 03:00,16.8467,16.29,6,208.885,210.336,44.9173,48.8267,11.6053,13.5093,0,0,11.4373,62.8187,5
16-03-2012 03:15,16.726,16.1487,6,208.747,210.048,44.7147,48.7893,11.622,13.672,0,0,11.2773,62.4693,5
16-03-2012 03:30,16.5987,16.032,6,207.456,209.856,44.6827,48.752,11.6867,13.428,0,0,11.0967,62.2507,5
16-03-2012 03:45,16.4673,15.9367,6,207.008,209.28,44.5253,48.7013,11.7033,13.5907,0,0,10.97,61.8213,5
16-03-2012 04:00,16.3527,15.8313,6,207.573,209.76,44.4773,48.488,11.524,13.5907,0,0,10.876,61.5733,5
16-03-2012 04:15,16.214,15.7127,6,206.347,209.6,44.4373,48.4453,11.768,13.8507,0,0.0933333,10.696,61.4933,5
16-03-2012 04:30,16.1107,15.5847,5.46667,206.091,209.248,44.3653,48.3787,11.622,15.1333,0,0,10.58,61.3627,5
16-03-2012 04:45,16,15.4687,5,206.325,209.024,44.3253,48.32,11.6867,12.8253,0,0,10.4827,61.1493,5
16-03-2012 05:00,15.862,15.3593,5.73333,205.653,208.768,44.3147,48.2267,11.7033,12.94,0,0,10.4233,60.824,5
16-03-2012 05:15,15.756,15.212,6,205.803,209.216,44.288,48.0747,11.6867,13.9973,0,0,10.3267,60.8773,5
16-03-2012 05:30,15.6367,15.12,6,205.643,209.6,44.28,48.1467,11.622,14.5973,0,0,10.16,61.0667,5
16-03-2012 05:45,15.5093,14.9953,6,206.347,210.581,44.2827,48.1387,11.7033,13.5413,0,0,9.98333,61.2773,5
16-03-2012 06:00,15.392,14.8627,6,207.392,210.731,44.28,48.1387,11.5073,13.5907,0,0.228,9.94,61.248,5
16-03-2012 06:15,15.294,14.7667,5.46667,207.445,210.667,44.2827,47.944,11.7847,13.964,0,0,9.90933,61.192,5
16-03-2012 06:30,15.19,14.6507,5,207.531,211.072,44.2853,47.8453,12.808,20.9973,0,0,9.834,61.2347,5
16-03-2012 06:45,15.0973,14.556,5,207.808,211.168,44.2827,47.8373,21.148,23.388,0,0,9.79667,61.3147,5
16-03-2012 07:00,15,14.458,5,207.403,211.381,44.272,47.8,21.264,23.3413,0,0.0493333,9.82,61.5253,5
16-03-2012 07:15,14.916,14.41,5,207.947,211.893,44.2267,47.752,21.2473,23.3707,0,0.189333,9.91467,61.6267,5
16-03-2012 07:30,14.8547,14.342,5.4,208.309,212.043,44.2427,47.664,20.9853,23.5213,0,0.282,10.028,61.568,5
16-03-2012 07:45,14.8233,14.3067,5.73333,208.672,212.128,44.3253,47.576,21.3267,26.7693,0,0,10.19,61.096,5
16-03-2012 08:00,14.83,14.2733,6.66667,209.013,211.904,44.424,47.3653,21.4913,39.3893,0,0.0413333,10.4513,60.4453,5
16-03-2012 08:15,14.8587,14.2967,8,208.821,211.733,44.4693,47.1413,21.148,48.5493,0,0,10.8173,60.2133,5
16-03-2012 08:30,14.9367,14.3753,8.73333,208.544,210.539,44.488,46.856,31.224,67.352,0,0.254,11.1913,60.4853,5
16-03-2012 08:45,15.0327,14.472,9,208.971,210.976,44.456,46.4667,37.8893,83.4613,0,0.350667,11.604,60.9333,5
16-03-2012 09:00,15.1393,14.594,9,208.928,210.837,44.3947,46.16,41.516,105.659,0,0.372,12.0213,61.392,5
16-03-2012 09:15,15.2927,14.7667,10.0667,209.493,211.104,44.36,45.8933,47.432,113.083,0,0.467333,12.458,61.8773,5
16-03-2012 09:30,15.464,14.9827,11.2667,209.397,210.72,44.1733,45.632,51.736,113.237,0,0.160667,12.9287,62.0853,5
16-03-2012 09:45,15.6707,15.1887,12.6,209.845,210.293,44.0053,45.4213,51.6693,113.419,0,0.484667,13.398,61.856,5
16-03-2012 10:00,15.9227,15.438,13.3333,209.781,210.976,43.832,45.368,60.416,115.515,0,1.05733,13.8253,61.7013,5
16-03-2012 10:15,16.1753,15.684,14,209.781,211.157,43.7387,45.384,81.7413,120.912,0,0.958667,14.2833,61.672,5
16-03-2012 10:30,16.424,15.9567,14.5333,209.952,211.157,43.7333,45.4133,81.4827,138.779,0,1.47733,14.73,61.1787,5
16-03-2012 10:45,16.724,16.244,15,210.453,211.435,43.752,45.5093,81.7413,143.04,0,1.452,15.1693,60.432,5
16-03-2012 11:00,16.9613,16.558,15,210.859,210.837,43.7707,45.552,81.6427,142.608,0,2.028,15.5953,60.2453,5
16-03-2012 11:15,17.2313,16.844,15,210.965,211.893,43.816,45.6187,81.6613,142.368,0,2.02,15.944,60.0373,5
16-03-2012 11:30,17.484,17.142,15,211.733,211.435,43.92,45.7893,81.6613,142.688,0,2.04867,16.312,60.2213,5
16-03-2012 11:45,17.7447,17.4187,15,212.203,212.213,43.9893,45.9973,81.6827,143.008,0,2.406,16.6567,60.512,5
16-03-2012 12:00,18.0153,17.682,15,212.384,211.861,44.1227,46.1947,88.0853,142.107,0,2.156,16.974,60.7653,5
16-03-2012 12:15,18.292,17.952,15,212.384,211.147,44.176,46.408,90.3387,138.928,0,2.64067,17.2327,61.144,5
16-03-2012 12:30,18.546,18.166,15,211.925,209.92,44.2853,46.5307,81.5013,115.072,0,2.10133,17.5573,60.7253,5
16-03-2012 12:45,18.7927,18.4153,15,211.957,209.792,44.376,46.6587,81.5813,112.533,0,1.922,17.8987,60.464,5
16-03-2012 13:00,18.9967,18.6153,15,211.84,208.704,44.3093,46.6773,81.1627,113.173,0,2.272,18.2307,59.7813,5
16-03-2012 13:15,19.23,18.7973,15,211.307,208.395,44.3813,46.904,81.3413,112.992,0,2.64,18.5387,58.832,5
16-03-2012 13:30,19.4493,19.002,15,210.464,208,44.6533,47.0267,81.184,112.645,0,2.50533,18.8593,58.4213,5
16-03-2012 13:45,19.6587,19.1847,15,210.667,208.053,44.784,47.176,81.1813,100.581,0,2.738,19.236,58.56,5
16-03-2012 14:00,19.8467,19.3053,15,210.251,207.531,45.088,47.4027,81.2427,83.28,0,2.68733,19.5153,58.3947,5
16-03-2012 14:15,20.0373,19.4547,15,209.664,207.328,45.4507,47.568,63.3147,83.4507,0,2.524,19.8027,57.88,5
16-03-2012 14:30,20.2107,19.59,15,209.067,207.936,45.856,47.7253,50.9813,60.816,0,2.21467,20.034,57.288,5
16-03-2012 14:45,20.3667,19.694,15,208.629,207.488,46.1733,47.9973,50.4427,53.6107,0,2.59067,20.17,56.1573,5
16-03-2012 15:00,20.5007,19.7767,15,209.355,205.611,46.496,48.264,41.256,47.152,0,3.09733,20.1833,54.7787,5
16-03-2012 15:15,20.612,19.8,15,208.501,205.493,46.6933,48.4133,40.1507,41.6573,0,2.55467,20.034,53.4827,5
16-03-2012 15:30,20.7027,19.8373,15,206.912,206.176,46.4853,48.4,31.224,32.6547,0,2.976,19.8593,52.4267,5
16-03-2012 15:45,20.7467,19.894,15,206.763,206.389,45.9813,48.472,22.842,24.6427,0,2.336,19.6267,52.544,5
16-03-2012 16:00,20.7973,19.92,15,205.771,205.685,45.6027,48.632,20.742,22.604,0,2.448,19.4107,52.7947,5
16-03-2012 16:15,20.804,19.93,15,206.059,205.749,45.3867,48.6373,20.984,24.5293,0,2.234,19.1507,52.4,5
16-03-2012 16:30,20.808,19.8893,15,204.117,205.013,45.064,48.6827,20.5793,23.44,0,2.252,18.8853,52.9867,5
16-03-2012 16:45,20.7547,19.886,15,203.403,205.045,45.0853,48.616,20.904,22.604,0,2.33333,18.6693,53.6533,5
16-03-2012 17:00,20.7147,19.8467,15,203.221,205.013,45.3173,48.6373,20.7407,23.748,0,2.186,18.4633,54.2827,5
16-03-2012 17:15,20.6627,19.7767,15,202.56,204.544,45.5573,48.504,20.6607,23.44,0,2.188,18.2353,55.1893,5
16-03-2012 17:30,20.5747,19.7467,15,202.283,205.44,45.768,48.5627,20.922,22.8013,0,1.60667,18.008,55.5547,5
16-03-2012 17:45,20.5133,19.684,15,202.976,205.525,45.976,48.5253,20.1407,23.9093,0,1.02733,17.8093,56.3173,5
16-03-2012 18:00,20.43,19.6,15,203.189,205.397,46.352,48.7467,11.426,21.4213,0,1.38733,17.6353,57.8533,5
16-03-2012 18:15,20.3293,19.542,15,202.645,205.6,46.9973,49.048,11.866,13.2807,0,1.17333,17.4607,60.28,5
16-03-2012 18:30,20.2373,19.4533,15,202.784,205.408,47.552,49.2453,11.4427,14.24,0,0.287333,17.304,61.3787,5
16-03-2012 18:45,20.166,19.3887,15,203.317,205.323,48.128,49.5893,11.524,13.3627,0,0.41,17.1513,62.1067,5
16-03-2012 19:00,20.0807,19.328,15,203.296,206.272,48.5227,49.9173,11.622,12.696,0,0,16.98,62.6507,5
16-03-2012 19:15,19.9993,19.2867,15,203.168,206.624,48.7547,50.1147,11.5887,13.8507,0,0,16.8487,62.912,5
16-03-2012 19:30,19.9007,19.184,15,203.915,206.592,48.968,50.2453,11.6053,13.184,0,0.0933333,16.6807,62.8693,5
16-03-2012 19:45,19.8167,19.1367,15,203.968,206.112,49.0773,50.3467,11.4427,12.5813,0,0,16.532,62.7893,5
16-03-2012 20:00,19.732,19.0647,15,203.776,207.403,49.2347,50.4187,11.5073,13.6227,0,0,16.3867,62.9733,5
16-03-2012 20:15,19.6387,18.9627,15,205.632,208.053,49.3653,50.5067,11.7033,13.1027,0,0.116,16.2753,63.0373,5
16-03-2012 20:30,19.554,18.896,15,205.237,207.989,49.088,50.3493,11.524,13.428,0,0.904667,16.144,62.8747,5
16-03-2012 20:45,19.4633,18.8153,15,204.512,208.619,48.6773,50.1733,11.524,12.5167,0,1.21533,15.9653,60.936,5
16-03-2012 21:00,19.35,18.7227,15,205.397,209.184,48.3333,50.1227,11.524,14.8733,0,0.609333,15.746,60.1547,5
16-03-2012 21:15,19.2593,18.6173,15,206.464,209.088,48.1173,50.0453,11.7033,13.2653,0,0.158,15.546,60.2187,5
16-03-2012 21:30,19.162,18.52,15,206.699,208.48,48,49.928,11.6867,13.3467,0,0,15.364,60.336,5
16-03-2012 21:45,19.046,18.4573,15,206.517,208.757,47.8933,49.8053,11.622,13.2,0,0.0986667,15.1487,60.6667,5
16-03-2012 22:00,18.954,18.3593,15,207.467,209.536,47.8213,49.7253,11.6053,13.8827,0,0.168667,14.9427,61.0987,5
16-03-2012 22:15,18.8467,18.232,15,207.808,209.728,47.9173,49.688,11.7847,13.428,0,0.108667,14.7953,61.4773,5
16-03-2012 22:30,18.7407,18.1647,15,207.744,210.059,47.9253,49.6347,11.4427,13.2653,0,0,14.696,61.6667,5
16-03-2012 22:45,18.6447,18.0867,15,208.107,211.232,47.5653,49.6027,11.6053,13.3453,0,0.139333,14.5747,61.7653,5
16-03-2012 23:00,18.5533,17.9947,15,207.84,211.616,47.2747,49.5547,11.6867,14.1427,0,0.308667,14.468,61.912,5
16-03-2012 23:15,18.4487,17.8553,15,208.256,210.688,47.512,49.5627,11.6053,13.184,0,0.0746667,14.322,61.84,5
16-03-2012 23:30,18.336,17.8007,15,208.907,211.755,47.5413,49.5547,11.524,12.4187,0,0,14.184,62.2853,5
16-03-2012 23:45,18.2307,17.7053,15,208.523,210.56,47.5227,49.56,11.7847,11.6053,0,0.0906667,14.046,62.664,5
17-03-2012 00:00,18.1367,17.6067,15,208.107,209.728,47.6267,49.5627,11.6053,13.4433,0,0,13.9547,62.8453,5
17-03-2012 00:15,18.0273,17.508,15,208.181,209.76,47.3493,49.5627,11.524,13.5907,0,0,13.8393,62.9493,6
17-03-2012 00:30,17.912,17.4033,15,207.797,209.664,47.2507,49.5653,11.6053,13.3467,0,0,13.6747,63.3387,6
17-03-2012 00:45,17.8267,17.3527,15,207.541,210.08,47.0373,49.5627,11.524,13.7533,0,0,13.536,63.512,6
17-03-2012 01:00,17.73,17.2427,15,208.032,210.368,47.28,49.568,11.866,13.428,0,0.259333,13.412,63.9253,6
17-03-2012 01:15,17.6147,17.1433,15,208.309,210.955,47.1307,49.584,11.5073,13.5907,0,0,13.25,64.3147,6
17-03-2012 01:30,17.522,17.054,15,208.416,211.541,47.0053,49.5947,11.524,13.3467,0,0,13.0887,64.6,6
17-03-2012 01:45,17.4207,16.9433,15,209.76,212.395,46.8293,49.608,11.6053,13.5093,0,0.0746667,12.914,64.744,6
17-03-2012 02:00,17.3353,16.8427,15,209.867,214.421,46.9333,49.6133,11.6867,13.428,0,0,12.7713,64.928,6
17-03-2012 02:15,17.2207,16.722,15,210.432,214.176,46.9733,49.6293,11.3447,13.5907,0,0.0493333,12.6493,65.0453,6
17-03-2012 02:30,17.1087,16.6233,15,210.741,212.331,46.368,49.6267,11.622,13.672,0,0.325333,12.56,64.88,6
17-03-2012 02:45,17.0033,16.53,15,211.104,214.976,46.5947,49.6293,11.768,13.964,0,0,12.3647,65.1867,6
17-03-2012 03:00,16.9047,16.4233,15,210.709,214.699,46.68,49.6507,11.7847,14.5,0,0.332,12.1907,65.528,6
17-03-2012 03:15,16.8193,16.326,15,211.893,212.715,46.68,49.6933,11.4427,12.0287,0,0.129333,12.07,65.6533,6
17-03-2012 03:30,16.7153,16.2247,15,211.179,212.512,46.8613,49.6507,11.6867,13.2653,0,0.861333,11.9433,65.8667,6
17-03-2012 03:45,16.5953,16.1033,15,210.069,211.349,46.9227,49.7173,11.524,13.428,0,0.524,11.846,66.088,6
17-03-2012 04:00,16.4847,15.9947,15,209.557,210.56,46.8827,49.7387,11.6053,13.5907,0,0.655333,11.7327,66.3627,6
17-03-2012 04:15,16.3653,15.9033,15,209.077,210.283,46.5227,49.7707,11.6053,14.192,0,0.290667,11.6447,66.088,6
17-03-2012 04:30,16.2653,15.8133,15,208.085,209.792,46.2027,49.7467,11.7033,13.736,0,0.268667,11.61,65.9893,6
17-03-2012 04:45,16.1733,15.7187,15,206.837,209.088,46.3147,49.784,11.5073,13.5413,0,0.119333,11.55,65.952,6
17-03-2012 05:00,16.0647,15.6307,15,207.019,208.928,46.072,49.7627,11.7033,13.5093,0,0.036,11.478,66.072,6
17-03-2012 05:15,15.962,15.5447,15,206.229,209.152,45.464,49.5973,11.7033,13.476,0,0.83,11.4633,66.736,6
17-03-2012 05:30,15.8787,15.4367,15,205.792,209.28,46.0533,49.784,11.768,13.184,0,0,11.4407,65.8907,6
17-03-2012 05:45,15.78,15.3247,15,205.984,208.971,46.048,49.7973,11.524,13.5093,0,0.106667,11.35,66.1333,6
17-03-2012 06:00,15.6987,15.26,15,205.739,209.739,45.9467,49.8293,11.6053,13.5907,0,0,11.2587,66.2373,6
17-03-2012 06:15,15.6027,15.1807,15,206.187,210.304,45.7573,49.8213,11.6867,14.2893,0,0,11.168,66.2667,6
17-03-2012 06:30,15.5007,15.074,15,205.963,209.856,45.7893,49.8107,14.2713,22.8013,0,0,11.0673,66.3413,6
17-03-2012 06:45,15.43,15.004,15,207.243,210.421,45.9573,49.848,20.8233,24.204,0,0,10.9833,66.24,6
17-03-2012 07:00,15.3713,14.9533,15,207.499,210.624,46.0907,49.832,21.066,22.7147,0,0,10.9873,65.768,6
17-03-2012 07:15,15.3433,14.8947,15,207.477,210.411,46.2613,49.752,20.9853,23.44,0,0,11.114,65.2347,6
17-03-2012 07:30,15.3007,14.868,15,207.595,210.645,46.3653,49.6373,21.166,23.4853,0,0.148,11.2873,64.2427,6
17-03-2012 07:45,15.2947,14.8333,15,207.712,210.443,46.6747,49.5973,21.1487,29.5333,0,0.452,11.5767,63.3787,6
17-03-2012 08:00,15.3207,14.856,15,208.053,210.08,46.7973,49.4053,21.3447,40.2707,0,1.41067,11.94,63.0133,6
17-03-2012 08:15,15.3673,14.8933,15,208.363,209.92,46.656,49.1253,22.6293,50.4693,0,1.40667,12.3293,62.9787,6
17-03-2012 08:30,15.4533,14.9893,15,207.349,208.757,46.6747,48.624,31.3053,73.44,0,1.52333,12.7533,63.0533,6
17-03-2012 08:45,15.5667,15.1233,15,207.712,208.725,46.744,48.2827,40.1347,87.376,0,1.534,13.218,62.912,6
17-03-2012 09:00,15.7193,15.3167,15,207.381,207.627,46.4907,47.9253,41.6773,113.147,0,1.78467,13.7633,62.672,6
17-03-2012 09:15,15.912,15.52,15,207.072,207.573,46,47.68,50.8747,113.509,0,1.64733,14.3407,62.0533,6
17-03-2012 09:30,16.1507,15.7787,15,206.923,207.648,45.7627,47.5067,51.6533,113.243,0,1.91667,14.9293,61.2187,6
17-03-2012 09:45,16.404,16.0433,15,206.453,207.52,45.6293,47.3547,51.6533,132.709,0,1.74533,15.5713,60.4507,6
17-03-2012 10:00,16.7087,16.3513,15,206.229,207.104,45.5253,47.1787,62.5813,142.443,0,2.32267,16.246,59.28,6
17-03-2012 10:15,17.0047,16.6787,15,205.589,207.061,45.48,47.168,81.5627,142.608,0,2.17733,16.936,57.7653,6
17-03-2012 10:30,17.3027,17.0093,15,205.355,206.763,45.432,47.0773,81.9413,142.8,0,1.88533,17.5153,57.1387,6
17-03-2012 10:45,17.6147,17.3733,15,204.821,206.155,45.488,47.0107,81.7227,142.352,0,2.11267,18.14,55.9973,6
17-03-2012 11:00,17.9253,17.7327,15,204.533,205.952,45.4133,46.8933,81.664,143.12,0,2.174,18.73,54.912,6
17-03-2012 11:15,18.2773,18.0813,15,203.477,205.643,45.2747,46.7067,81.2613,142.448,0,2.01667,19.308,54.1093,6
17-03-2012 11:30,18.634,18.462,15,203.339,205.344,45.144,46.5013,81.504,142.683,0,1.95867,19.8513,52.68,6
17-03-2012 11:45,18.9313,18.8107,15,203.627,205.973,45,46.3707,81.5813,141.637,0,1.82667,20.4247,51.5893,6
17-03-2012 12:00,19.278,19.168,15,203.595,205.216,44.8667,46.16,81.1627,142.4,0,2.14333,21.008,50.472,6
17-03-2012 12:15,19.6307,19.5113,15,203.275,205.355,44.624,45.9573,81.424,142.56,0,1.888,21.5,49.6027,6
17-03-2012 12:30,19.9507,19.8427,15,203.115,205.397,44.4587,45.8107,81.4213,126.219,0,2.61267,22.0267,48.104,6
17-03-2012 12:45,20.2887,20.146,15,203.104,205.547,44.192,45.5093,81.3413,113.008,0,2.526,22.48,46.8907,6
17-03-2012 13:00,20.5953,20.4473,15,203.104,204.907,43.728,45.216,81.0027,112.837,0,3.25067,22.8667,46.2933,6
17-03-2012 13:15,20.8707,20.74,15,202.987,204.981,43.2667,44.9947,81.1013,113.04,0,2.578,23.2827,45.048,6
17-03-2012 13:30,21.1547,20.9973,15,203.317,205.056,43.3387,45.08,80.9227,112.571,0,2.63733,23.764,44.2,6
17-03-2012 13:45,21.4453,21.1987,15,203.488,205.109,42.96,44.9653,80.7813,108.827,0,3.47333,24.1453,43.6,6
17-03-2012 14:00,21.7227,21.48,15,203.125,205.664,42.176,44.424,77.0987,83.2107,0,3.378,24.584,42.5733,6
17-03-2012 14:15,21.984,21.7,15,203.115,204.949,41.7627,44.1547,51.064,84.048,0,3.32133,24.9333,42.2987,6
17-03-2012 14:30,22.2307,21.9,15,202.752,205.515,41.2307,43.7867,51.1733,72.2027,0,3.186,25.288,41.3987,6
17-03-2012 14:45,22.44,22.0813,15,203.531,205.568,41.028,43.5973,45.0413,52.816,0,3.138,25.532,40.8213,6
17-03-2012 15:00,22.6267,22.2333,15,202.805,205.515,40.648,43.7413,41.516,46.4987,0,2.464,25.712,40.4613,6
17-03-2012 15:15,22.8093,22.3627,15,205.152,205.771,41.6613,42.9467,39.9387,43.0973,0,3.866,25.7133,39.7267,6
17-03-2012 15:30,22.96,22.428,15,206.699,206.144,41.964,42.5093,31.1267,32.5573,0,4.32533,25.4933,39.8867,6
17-03-2012 15:45,23.088,22.5453,15,205.12,205.76,41.4907,42.552,24.9253,24.5707,0,3.69667,25.232,39.6107,6
17-03-2012 16:00,23.168,22.608,15,204.363,205.984,42.064,42.5467,20.822,23.44,0,3.942,24.9213,39.4973,6
17-03-2012 16:15,23.2293,22.656,15,204.16,205.344,41.6293,42.568,20.8233,22.7667,0,3.72133,24.612,39.1707,6
17-03-2012 16:30,23.2533,22.6987,15,203.413,205.76,41.064,42.7093,20.904,23.748,0,2.726,24.3627,39.292,6
17-03-2012 16:45,23.292,22.6933,15,203.403,205.813,40.972,42.7733,20.742,23.3413,0,3.29,24.092,39.868,6
17-03-2012 17:00,23.2853,22.7213,15,203.008,205.568,40.8467,42.7947,21.002,23.0107,0,2.31933,23.8507,40.2107,6
17-03-2012 17:15,23.2373,22.7067,15,202.827,205.845,40.9213,42.9467,20.6427,23.144,0,2.818,23.6573,36.5533,6
17-03-2012 17:30,23.232,22.7,15,202.283,205.152,40.4413,42.2,20.8233,22.9453,0,2.176,23.5613,34.8293,6
17-03-2012 17:45,23.2107,22.672,15,202.421,205.739,40.064,41.4773,20.8233,23.0453,0,2.26,23.4107,33.4947,6
17-03-2012 18:00,23.168,22.664,15,201.824,204.171,39.6947,40.7747,14.416,22.5867,0,1.93,23.244,33.444,6
17-03-2012 18:15,23.124,22.62,15,201.707,205.088,39.4147,40.2133,11.6053,14.16,0,1.706,23.0533,33.3893,6
17-03-2012 18:30,23.0693,22.58,15,201.867,203.957,39.1667,39.6293,11.426,12.5167,0,1.34267,22.84,33.5227,6
17-03-2012 18:45,23.008,22.5453,15,202.389,205.184,38.9827,39.472,11.2133,13.46,0,0.994,22.588,33.4773,6
17-03-2012 19:00,22.9413,22.46,15,202.443,205.568,38.88,39.4827,11.622,13.1027,0,0.717333,22.272,33.5253,6
17-03-2012 19:15,22.88,22.4147,15,202.176,205.163,38.7787,39.616,11.1653,13.5573,0,0.67,21.976,33.684,6
17-03-2012 19:30,22.8147,22.344,15,202.453,204.96,38.848,39.6427,11.2947,12.94,0,0.166,21.7293,33.9613,6
